timestamp_iso,source,frame,class,human_id,track_id,conf,x1,y1,x2,y2,crop_path,posture_hint,motion_score,child_by_scale_hint
2026-01-28T23:31:43.850,file,12,woman,Woman2,3,0.6610733866691589,333,179,496,477,detections\woman\20260128_233143_850551_Woman2.jpg,unknown,30.92,0
2026-01-28T23:31:43.850,file,12,man,Man3,5,0.7841144800186157,7,148,149,418,detections\man\20260128_233143_850551_Man3.jpg,unknown,41.76,0
2026-01-28T23:31:43.850,file,12,child,Child1,7,0.7441429495811462,726,219,787,394,detections\child\20260128_233143_850551_Child1.jpg,standing/upright,37.07,1
2026-01-28T23:31:44.238,file,13,man,Man3,5,0.7353190183639526,0,148,137,416,detections\man\20260128_233144_238284_Man3.jpg,unknown,41.49,0
2026-01-28T23:31:44.238,file,13,child,Child1,7,0.6968698501586914,716,219,776,394,detections\child\20260128_233144_238284_Child1.jpg,standing/upright,37.05,0
2026-01-28T23:31:44.502,file,14,man,Man3,5,0.7901815176010132,0,149,124,417,detections\man\20260128_233144_502223_Man3.jpg,unknown,41.10,0
2026-01-28T23:31:44.502,file,14,child,Child1,7,0.7000640630722046,707,219,767,394,detections\child\20260128_233144_502223_Child1.jpg,standing/upright,37.79,0
2026-01-28T23:31:44.972,file,15,man,Man3,5,0.7474155426025391,0,150,111,420,detections\man\20260128_233144_972768_Man3.jpg,standing/upright,41.04,0
2026-01-28T23:31:44.972,file,15,child,Child1,7,0.7009904980659485,697,220,757,394,detections\child\20260128_233144_972768_Child1.jpg,standing/upright,38.18,1
2026-01-28T23:31:44.972,file,15,woman,Woman2,3,0.6705374121665955,303,180,466,477,detections\woman\20260128_233144_972768_Woman2.jpg,unknown,29.94,0
2026-01-28T23:31:45.244,file,16,man,Man3,5,0.7684658169746399,0,150,99,424,detections\man\20260128_233145_244631_Man3.jpg,standing/upright,41.08,0
2026-01-28T23:31:45.244,file,16,child,Child1,7,0.799910306930542,688,220,748,394,detections\child\20260128_233145_244631_Child1.jpg,standing/upright,38.34,1
2026-01-28T23:31:45.244,file,16,woman,Woman2,3,0.6560287475585938,294,179,457,477,detections\woman\20260128_233145_244631_Woman2.jpg,unknown,29.51,0
2026-01-28T23:31:45.693,file,17,man,Man3,5,0.7480607628822327,0,151,90,426,detections\man\20260128_233145_693651_Man3.jpg,standing/upright,40.90,0
2026-01-28T23:31:45.693,file,17,child,Child1,7,0.788844645023346,681,220,741,393,detections\child\20260128_233145_693651_Child1.jpg,standing/upright,38.18,1
2026-01-28T23:31:45.996,file,18,man,Man3,5,0.7772388458251953,0,152,81,427,detections\man\20260128_233145_996018_Man3.jpg,standing/upright,41.41,0
2026-01-28T23:31:45.996,file,18,child,Child1,7,0.6399224996566772,673,220,732,393,detections\child\20260128_233145_996018_Child1.jpg,standing/upright,38.60,1
2026-01-28T23:31:46.310,file,19,man,Man3,5,0.782884418964386,0,153,74,430,detections\man\20260128_233146_310422_Man3.jpg,standing/upright,38.63,0
2026-01-28T23:31:46.310,file,19,child,Child1,7,0.7677900195121765,666,221,725,393,detections\child\20260128_233146_310422_Child1.jpg,standing/upright,38.17,1
2026-01-28T23:31:46.691,file,20,child,Child1,7,0.7143914699554443,659,221,718,393,detections\child\20260128_233146_691687_Child1.jpg,standing/upright,37.85,1
2026-01-28T23:31:46.691,file,20,woman,Woman2,3,0.6474910378456116,261,179,425,477,detections\woman\20260128_233146_691687_Woman2.jpg,unknown,27.69,0
2026-01-28T23:31:46.946,file,21,child,Child1,7,0.6661016345024109,652,221,710,393,detections\child\20260128_233146_946795_Child1.jpg,standing/upright,36.50,0
2026-01-28T23:31:47.448,file,22,child,Child1,7,0.752093493938446,647,220,705,393,detections\child\20260128_233147_448926_Child1.jpg,standing/upright,36.13,0
2026-01-28T23:31:47.770,file,23,child,Child1,7,0.7799493670463562,641,221,699,392,detections\child\20260128_233147_770070_Child1.jpg,standing/upright,35.75,0
2026-01-28T23:31:48.183,file,24,child,Child1,7,0.7564831972122192,635,221,692,392,detections\child\20260128_233148_183664_Child1.jpg,standing/upright,35.18,0
2026-01-28T23:31:48.454,file,25,child,Child1,7,0.8031247854232788,629,222,686,393,detections\child\20260128_233148_454993_Child1.jpg,standing/upright,35.38,0
2026-01-28T23:31:48.850,file,26,child,Child1,7,0.8660844564437866,624,222,680,393,detections\child\20260128_233148_850085_Child1.jpg,standing/upright,33.88,0
2026-01-28T23:31:49.155,file,27,child,Child1,7,0.8308811783790588,619,222,674,392,detections\child\20260128_233149_156702_Child1.jpg,standing/upright,33.40,0
2026-01-28T23:31:49.796,file,28,child,Child1,7,0.8083568215370178,615,222,670,392,detections\child\20260128_233149_796428_Child1.jpg,standing/upright,32.04,0
2026-01-28T23:31:50.188,file,29,child,Child1,7,0.7234695553779602,611,222,665,392,detections\child\20260128_233150_188740_Child1.jpg,standing/upright,30.98,1
2026-01-28T23:31:50.188,file,29,woman,Woman2,3,0.6017361283302307,193,180,358,478,detections\woman\20260128_233150_188740_Woman2.jpg,unknown,23.94,0
2026-01-28T23:31:50.578,file,30,child,Child1,7,0.8103803992271423,607,222,661,392,detections\child\20260128_233150_578280_Child1.jpg,standing/upright,30.01,1
2026-01-28T23:31:50.578,file,30,woman,Woman2,3,0.6066595315933228,186,180,352,478,detections\woman\20260128_233150_578280_Woman2.jpg,unknown,23.52,0
2026-01-28T23:31:50.853,file,31,child,Child1,7,0.8309730291366577,603,221,657,392,detections\child\20260128_233150_853620_Child1.jpg,standing/upright,29.68,0
2026-01-28T23:31:51.199,file,32,child,Child1,7,0.8346695899963379,600,222,653,391,detections\child\20260128_233151_199986_Child1.jpg,standing/upright,29.20,0
2026-01-28T23:31:51.454,file,33,child,Child1,7,0.8140599131584167,596,222,649,391,detections\child\20260128_233151_454281_Child1.jpg,standing/upright,28.29,1
2026-01-28T23:31:51.454,file,33,woman,Woman2,3,0.6797901391983032,167,182,335,478,detections\woman\20260128_233151_454281_Woman2.jpg,unknown,22.12,0
2026-01-28T23:31:51.714,file,34,child,Child1,7,0.8032432794570923,593,222,645,391,detections\child\20260128_233151_714459_Child1.jpg,standing/upright,27.10,1
2026-01-28T23:31:51.714,file,34,woman,Woman2,3,0.626599133014679,159,183,328,477,detections\woman\20260128_233151_714459_Woman2.jpg,unknown,21.74,0
2026-01-28T23:31:52.039,file,35,child,Child1,7,0.7853506207466125,589,222,642,391,detections\child\20260128_233152_039606_Child1.jpg,standing/upright,26.38,1
2026-01-28T23:31:52.039,file,35,woman,Woman2,3,0.6212741732597351,154,184,324,477,detections\woman\20260128_233152_039606_Woman2.jpg,unknown,21.42,0
2026-01-28T23:31:52.304,file,36,child,Child1,7,0.7990870475769043,585,221,638,391,detections\child\20260128_233152_304267_Child1.jpg,standing/upright,25.46,1
2026-01-28T23:31:52.304,file,36,woman,Woman2,3,0.6287339329719543,145,185,318,477,detections\woman\20260128_233152_304267_Woman2.jpg,unknown,21.56,0
2026-01-28T23:31:52.671,file,37,child,Child1,7,0.8113518357276917,582,221,635,391,detections\child\20260128_233152_671894_Child1.jpg,standing/upright,25.02,1
2026-01-28T23:31:52.671,file,37,woman,Woman2,3,0.6588026285171509,137,186,311,477,detections\woman\20260128_233152_671894_Woman2.jpg,unknown,21.45,0
2026-01-28T23:31:52.960,file,38,child,Child1,7,0.8015795946121216,579,222,632,391,detections\child\20260128_233152_960805_Child1.jpg,standing/upright,25.00,0
2026-01-28T23:31:53.222,file,39,child,Child1,7,0.762298583984375,575,222,628,391,detections\child\20260128_233153_222874_Child1.jpg,standing/upright,24.10,0
2026-01-28T23:31:53.596,file,40,child,Child1,7,0.6734196543693542,572,221,626,392,detections\child\20260128_233153_596764_Child1.jpg,standing/upright,23.47,1
2026-01-28T23:31:53.596,file,40,woman,Woman2,3,0.6160900592803955,119,187,295,477,detections\woman\20260128_233153_596764_Woman2.jpg,unknown,21.63,0
2026-01-28T23:31:53.934,file,41,child,Child1,7,0.6975868940353394,569,222,623,393,detections\child\20260128_233153_934896_Child1.jpg,standing/upright,23.53,1
2026-01-28T23:31:53.934,file,41,woman,Woman2,3,0.6502196788787842,112,187,289,477,detections\woman\20260128_233153_934896_Woman2.jpg,unknown,21.46,0
2026-01-28T23:31:54.513,file,42,child,Child1,7,0.748934268951416,566,223,621,394,detections\child\20260128_233154_513830_Child1.jpg,standing/upright,24.07,1
2026-01-28T23:31:54.513,file,42,woman,Woman2,3,0.6702317595481873,107,188,285,477,detections\woman\20260128_233154_513830_Woman2.jpg,unknown,21.89,0
2026-01-28T23:31:54.977,file,43,child,Child1,7,0.7103995084762573,563,223,618,394,detections\child\20260128_233154_977556_Child1.jpg,standing/upright,23.03,1
2026-01-28T23:31:54.977,file,43,woman,Woman2,3,0.7174567580223083,101,188,280,477,detections\woman\20260128_233154_977556_Woman2.jpg,unknown,21.54,0
2026-01-28T23:31:55.354,file,44,child,Child1,7,0.7355062961578369,561,223,617,395,detections\child\20260128_233155_354350_Child1.jpg,standing/upright,22.89,1
2026-01-28T23:31:55.354,file,44,woman,Woman2,3,0.6574998497962952,94,188,275,477,detections\woman\20260128_233155_354350_Woman2.jpg,unknown,22.11,0
2026-01-28T23:31:55.818,file,45,child,Child1,7,0.7226600646972656,559,224,616,396,detections\child\20260128_233155_818975_Child1.jpg,standing/upright,22.93,1
2026-01-28T23:31:55.818,file,45,woman,Woman2,3,0.6074577569961548,88,189,269,477,detections\woman\20260128_233155_818975_Woman2.jpg,unknown,22.03,0
2026-01-28T23:31:56.113,file,46,child,Child1,7,0.7438942790031433,556,225,613,396,detections\child\20260128_233156_113662_Child1.jpg,standing/upright,21.63,1
2026-01-28T23:31:56.113,file,46,woman,Woman2,3,0.6266580820083618,82,189,263,477,detections\woman\20260128_233156_113662_Woman2.jpg,unknown,21.95,0
2026-01-28T23:31:56.375,file,47,child,Child1,7,0.7867196202278137,554,225,612,397,detections\child\20260128_233156_375828_Child1.jpg,standing/upright,22.31,1
2026-01-28T23:31:56.375,file,47,woman,Woman2,3,0.7234352827072144,77,189,259,477,detections\woman\20260128_233156_375828_Woman2.jpg,unknown,21.84,0
2026-01-28T23:31:56.831,file,48,child,Child1,7,0.7319230437278748,552,225,611,397,detections\child\20260128_233156_831663_Child1.jpg,standing/upright,23.33,1
2026-01-28T23:31:56.831,file,48,woman,Woman2,3,0.659027099609375,69,190,251,476,detections\woman\20260128_233156_831663_Woman2.jpg,unknown,22.27,0
2026-01-28T23:31:57.128,file,49,woman,Woman2,3,0.6131191849708557,62,191,243,477,detections\woman\20260128_233157_128994_Woman2.jpg,unknown,22.93,0
2026-01-28T23:31:57.382,file,50,woman,Woman2,3,0.650263249874115,55,192,237,477,detections\woman\20260128_233157_382509_Woman2.jpg,unknown,23.38,0
2026-01-28T23:31:57.382,file,50,child,Child1,7,0.7314251661300659,548,225,608,398,detections\child\20260128_233157_382509_Child1.jpg,standing/upright,24.15,1
2026-01-28T23:31:57.736,file,51,woman,Woman2,3,0.6611592173576355,47,192,230,477,detections\woman\20260128_233157_736477_Woman2.jpg,unknown,23.00,0
2026-01-28T23:31:57.736,file,51,child,Child1,7,0.7112677097320557,545,225,605,397,detections\child\20260128_233157_736477_Child1.jpg,standing/upright,22.02,1
2026-01-28T23:31:57.992,file,52,child,Child1,7,0.6227077841758728,542,226,603,398,detections\child\20260128_233157_992736_Child1.jpg,standing/upright,21.42,1
2026-01-28T23:31:57.992,file,52,woman,Woman5,14,0.6552510857582092,0,160,44,459,detections\woman\20260128_233157_992736_Woman5.jpg,standing/upright,28.30,0
2026-01-28T23:31:58.260,file,53,child,Child1,7,0.7121197581291199,540,227,600,398,detections\child\20260128_233158_260102_Child1.jpg,standing/upright,21.50,0
2026-01-28T23:31:58.546,file,54,child,Child1,7,0.7181692719459534,539,227,599,398,detections\child\20260128_233158_546815_Child1.jpg,standing/upright,21.34,0
2026-01-28T23:31:58.546,file,54,child,Child2,15,0.6994547247886658,587,210,637,373,detections\child\20260128_233158_546815_Child2.jpg,standing/upright,18.34,0
2026-01-28T23:31:58.546,file,54,woman,Woman2,3,0.6829551458358765,27,191,212,477,detections\woman\20260128_233158_546815_Woman2.jpg,unknown,23.31,0
2026-01-28T23:31:58.807,file,55,child,Child1,7,0.6539344191551208,537,227,597,398,detections\child\20260128_233158_807491_Child1.jpg,standing/upright,21.25,0
2026-01-28T23:31:58.807,file,55,child,Child2,15,0.7328486442565918,586,210,636,373,detections\child\20260128_233158_807491_Child2.jpg,standing/upright,18.56,0
2026-01-28T23:31:58.807,file,55,woman,Woman2,3,0.6739824414253235,19,190,206,476,detections\woman\20260128_233158_807491_Woman2.jpg,unknown,23.41,0
2026-01-28T23:31:59.071,file,56,child,Child1,7,0.6084180474281311,535,226,596,398,detections\child\20260128_233159_071848_Child1.jpg,standing/upright,21.30,0
2026-01-28T23:31:59.071,file,56,child,Child2,15,0.6035564541816711,585,210,635,372,detections\child\20260128_233159_071848_Child2.jpg,standing/upright,19.03,0
2026-01-28T23:31:59.071,file,56,woman,Woman2,3,0.6713810563087463,13,189,201,476,detections\woman\20260128_233159_071848_Woman2.jpg,unknown,23.32,0
2026-01-28T23:31:59.441,file,57,child,Child1,7,0.6078738570213318,532,225,593,398,detections\child\20260128_233159_441740_Child1.jpg,standing/upright,19.61,1
2026-01-28T23:31:59.441,file,57,woman,Woman2,3,0.6431030631065369,7,189,196,476,detections\woman\20260128_233159_441740_Woman2.jpg,unknown,22.60,0
2026-01-28T23:31:59.698,file,58,child,Child1,7,0.6427814960479736,529,225,591,399,detections\child\20260128_233159_698690_Child1.jpg,standing/upright,20.33,1
2026-01-28T23:31:59.698,file,58,woman,Woman2,3,0.6739196181297302,4,190,193,477,detections\woman\20260128_233159_698690_Woman2.jpg,unknown,22.53,0
2026-01-28T23:32:00.326,file,60,child,Child1,7,0.6718564629554749,526,226,587,400,detections\child\20260128_233200_326905_Child1.jpg,standing/upright,21.04,0
2026-01-28T23:32:00.576,file,61,child,Child1,7,0.7658810019493103,525,226,586,401,detections\child\20260128_233200_576469_Child1.jpg,standing/upright,20.13,0
2026-01-28T23:32:00.869,file,62,child,Child1,7,0.7649374008178711,521,226,583,403,detections\child\20260128_233200_869632_Child1.jpg,standing/upright,19.10,1
2026-01-28T23:32:00.869,file,62,woman,Woman2,3,0.6127554178237915,0,191,181,477,detections\woman\20260128_233200_869632_Woman2.jpg,unknown,20.23,0
2026-01-28T23:32:01.122,file,63,child,Child1,7,0.778652012348175,519,226,581,404,detections\child\20260128_233201_122226_Child1.jpg,standing/upright,16.72,1
2026-01-28T23:32:01.122,file,63,woman,Woman2,3,0.7713563442230225,0,192,179,477,detections\woman\20260128_233201_122226_Woman2.jpg,unknown,19.23,0
2026-01-28T23:32:01.373,file,64,child,Child1,7,0.8090116381645203,517,226,579,405,detections\child\20260128_233201_373235_Child1.jpg,standing/upright,16.98,1
2026-01-28T23:32:01.373,file,64,woman,Woman2,3,0.7028687596321106,0,192,175,476,detections\woman\20260128_233201_373235_Woman2.jpg,unknown,18.68,0
2026-01-28T23:32:01.715,file,65,child,Child1,7,0.7831797003746033,516,226,578,405,detections\child\20260128_233201_715973_Child1.jpg,standing/upright,17.14,0
2026-01-28T23:32:01.715,file,65,woman,Woman2,3,0.6764097213745117,0,193,172,476,detections\woman\20260128_233201_715973_Woman2.jpg,unknown,18.25,0
2026-01-28T23:32:01.715,file,65,child,Child3,16,0.7045957446098328,142,254,209,476,detections\child\20260128_233201_715973_Child3.jpg,standing/upright,18.73,0
2026-01-28T23:32:01.992,file,66,child,Child1,7,0.7706519365310669,515,226,577,406,detections\child\20260128_233201_992946_Child1.jpg,standing/upright,16.32,0
2026-01-28T23:32:01.992,file,66,woman,Woman2,3,0.6102266907691956,0,194,170,476,detections\woman\20260128_233201_992946_Woman2.jpg,unknown,17.41,0
2026-01-28T23:32:01.992,file,66,child,Child3,16,0.7773643136024475,138,254,205,476,detections\child\20260128_233201_992946_Child3.jpg,standing/upright,17.48,0
2026-01-28T23:32:02.254,file,67,child,Child1,7,0.771149218082428,513,226,575,407,detections\child\20260128_233202_254275_Child1.jpg,standing/upright,16.98,0
2026-01-28T23:32:02.254,file,67,woman,Woman2,3,0.6685500741004944,0,194,168,477,detections\woman\20260128_233202_254275_Woman2.jpg,unknown,17.17,0
2026-01-28T23:32:02.254,file,67,child,Child3,16,0.8144160509109497,135,254,202,476,detections\child\20260128_233202_254275_Child3.jpg,standing/upright,16.70,0
2026-01-28T23:32:02.611,file,68,child,Child1,7,0.6731389164924622,510,226,572,408,detections\child\20260128_233202_611966_Child1.jpg,standing/upright,16.64,0
2026-01-28T23:32:02.611,file,68,woman,Woman2,3,0.6551240682601929,0,194,166,477,detections\woman\20260128_233202_611966_Woman2.jpg,unknown,16.69,0
2026-01-28T23:32:02.611,file,68,child,Child3,16,0.8350521922111511,132,254,199,478,detections\child\20260128_233202_611966_Child3.jpg,standing/upright,16.15,0
2026-01-28T23:32:02.873,file,69,child,Child1,7,0.7191339135169983,507,226,569,409,detections\child\20260128_233202_873723_Child1.jpg,standing/upright,16.96,0
2026-01-28T23:32:02.873,file,69,child,Child3,16,0.7606961727142334,128,255,194,478,detections\child\20260128_233202_873723_Child3.jpg,standing/upright,16.15,0
2026-01-28T23:32:02.873,file,69,woman,Woman6,17,0.6482694745063782,803,174,847,378,detections\woman\20260128_233202_873723_Woman6.jpg,standing/upright,13.29,0
2026-01-28T23:32:03.245,file,70,child,Child1,7,0.7266510128974915,505,226,567,410,detections\child\20260128_233203_245087_Child1.jpg,standing/upright,15.80,0
2026-01-28T23:32:03.245,file,70,child,Child3,16,0.8202541470527649,125,255,191,478,detections\child\20260128_233203_245087_Child3.jpg,standing/upright,15.16,0
2026-01-28T23:32:03.245,file,70,woman,Woman6,17,0.6263163685798645,803,174,847,379,detections\woman\20260128_233203_245087_Woman6.jpg,standing/upright,11.25,0
2026-01-28T23:32:03.245,file,70,child,Child4,18,0.6985933780670166,229,253,287,455,detections\child\20260128_233203_245087_Child4.jpg,standing/upright,17.86,0
2026-01-28T23:32:03.545,file,71,child,Child1,7,0.6230660676956177,504,227,566,411,detections\child\20260128_233203_545893_Child1.jpg,standing/upright,16.70,0
2026-01-28T23:32:03.545,file,71,child,Child3,16,0.8071078062057495,122,255,187,477,detections\child\20260128_233203_545893_Child3.jpg,standing/upright,16.02,0
2026-01-28T23:32:03.545,file,71,child,Child4,18,0.697070300579071,226,252,284,455,detections\child\20260128_233203_545893_Child4.jpg,standing/upright,18.54,0
2026-01-28T23:32:03.807,file,72,child,Child1,7,0.6678521037101746,504,227,565,412,detections\child\20260128_233203_807318_Child1.jpg,standing/upright,16.26,0
2026-01-28T23:32:03.807,file,72,child,Child3,16,0.7742101550102234,120,256,185,477,detections\child\20260128_233203_807318_Child3.jpg,standing/upright,15.06,0
2026-01-28T23:32:03.807,file,72,child,Child4,18,0.6754428148269653,223,251,281,454,detections\child\20260128_233203_807318_Child4.jpg,standing/upright,18.66,0
2026-01-28T23:32:03.807,file,72,woman,Woman2,3,0.6891160607337952,0,194,157,477,detections\woman\20260128_233203_807318_Woman2.jpg,unknown,14.68,0
2026-01-28T23:32:03.807,file,72,woman,Woman6,17,0.6172850131988525,803,175,847,380,detections\woman\20260128_233203_807318_Woman6.jpg,standing/upright,11.81,0
2026-01-28T23:32:04.181,file,73,child,Child1,7,0.7595905661582947,502,227,564,413,detections\child\20260128_233204_181983_Child1.jpg,standing/upright,17.30,0
2026-01-28T23:32:04.181,file,73,child,Child3,16,0.7748664617538452,118,256,183,478,detections\child\20260128_233204_181983_Child3.jpg,standing/upright,15.13,0
2026-01-28T23:32:04.181,file,73,child,Child4,18,0.6302428245544434,221,250,280,455,detections\child\20260128_233204_181983_Child4.jpg,standing/upright,19.61,0
2026-01-28T23:32:04.181,file,73,woman,Woman2,3,0.6071687936782837,0,196,153,478,detections\woman\20260128_233204_181983_Woman2.jpg,unknown,14.60,0
2026-01-28T23:32:04.181,file,73,woman,Woman6,17,0.61627197265625,802,176,847,381,detections\woman\20260128_233204_181983_Woman6.jpg,standing/upright,13.47,0
2026-01-28T23:32:04.436,file,74,child,Child1,7,0.7187354564666748,501,228,562,414,detections\child\20260128_233204_436807_Child1.jpg,standing/upright,17.13,0
2026-01-28T23:32:04.436,file,74,child,Child3,16,0.7780100107192993,116,257,180,478,detections\child\20260128_233204_436807_Child3.jpg,standing/upright,15.17,0
2026-01-28T23:32:04.436,file,74,woman,Woman2,3,0.6093075275421143,0,196,150,478,detections\woman\20260128_233204_436807_Woman2.jpg,unknown,14.53,0
2026-01-28T23:32:04.436,file,74,woman,Woman6,17,0.6215977072715759,802,177,846,380,detections\woman\20260128_233204_436807_Woman6.jpg,standing/upright,12.52,0
2026-01-28T23:32:04.726,file,75,child,Child1,7,0.768297016620636,499,228,561,414,detections\child\20260128_233204_726088_Child1.jpg,standing/upright,16.87,0
2026-01-28T23:32:04.726,file,75,woman,Woman2,3,0.6958411335945129,0,198,147,478,detections\woman\20260128_233204_726088_Woman2.jpg,unknown,15.00,0
2026-01-28T23:32:05.160,file,76,child,Child1,7,0.7471505403518677,498,228,559,414,detections\child\20260128_233205_160911_Child1.jpg,standing/upright,17.39,0
2026-01-28T23:32:05.160,file,76,woman,Woman2,3,0.6201575994491577,0,198,142,478,detections\woman\20260128_233205_160911_Woman2.jpg,unknown,15.40,0
2026-01-28T23:32:05.422,file,77,child,Child1,7,0.8196172714233398,497,228,557,414,detections\child\20260128_233205_422804_Child1.jpg,standing/upright,17.67,0
2026-01-28T23:32:05.422,file,77,child,Child3,16,0.6319794058799744,107,258,171,478,detections\child\20260128_233205_422804_Child3.jpg,standing/upright,16.91,0
2026-01-28T23:32:05.829,file,78,child,Child1,7,0.7904874086380005,496,228,556,413,detections\child\20260128_233205_829317_Child1.jpg,standing/upright,20.14,0
2026-01-28T23:32:05.829,file,78,child,Child3,16,0.7423619627952576,104,257,170,478,detections\child\20260128_233205_829317_Child3.jpg,standing/upright,19.52,0
2026-01-28T23:32:05.829,file,78,child,Child4,18,0.6326982378959656,212,256,270,460,detections\child\20260128_233205_829317_Child4.jpg,standing/upright,22.17,0
2026-01-28T23:32:05.829,file,78,man,Man4,3,0.6256756782531738,0,198,136,477,detections\man\20260128_233205_829317_Man4.jpg,unknown,17.85,0
2026-01-28T23:32:06.090,file,79,child,Child1,7,0.7926045656204224,495,229,554,414,detections\child\20260128_233206_090633_Child1.jpg,standing/upright,21.48,0
2026-01-28T23:32:06.090,file,79,child,Child3,16,0.8040924668312073,102,257,168,478,detections\child\20260128_233206_090633_Child3.jpg,standing/upright,20.73,0
2026-01-28T23:32:06.090,file,79,child,Child4,18,0.7058413028717041,209,257,268,462,detections\child\20260128_233206_090633_Child4.jpg,standing/upright,22.89,0
2026-01-28T23:32:06.090,file,79,man,Man4,3,0.7084667682647705,0,199,131,476,detections\man\20260128_233206_090633_Man4.jpg,unknown,18.98,0
2026-01-28T23:32:06.469,file,80,child,Child1,7,0.8116176128387451,494,229,553,414,detections\child\20260128_233206_469379_Child1.jpg,standing/upright,22.08,0
2026-01-28T23:32:06.469,file,80,child,Child3,16,0.8479196429252625,100,258,165,479,detections\child\20260128_233206_469379_Child3.jpg,standing/upright,20.34,0
2026-01-28T23:32:06.469,file,80,child,Child4,18,0.7179998755455017,205,257,264,465,detections\child\20260128_233206_469379_Child4.jpg,standing/upright,23.66,0
2026-01-28T23:32:06.730,file,81,child,Child1,7,0.7574050426483154,492,230,551,415,detections\child\20260128_233206_730439_Child1.jpg,standing/upright,23.39,0
2026-01-28T23:32:06.730,file,81,child,Child3,16,0.8062204122543335,97,259,162,479,detections\child\20260128_233206_730439_Child3.jpg,standing/upright,21.36,0
2026-01-28T23:32:06.730,file,81,child,Child4,18,0.746709942817688,202,256,262,467,detections\child\20260128_233206_730439_Child4.jpg,standing/upright,24.75,0
2026-01-28T23:32:06.985,file,82,child,Child1,7,0.7276393175125122,489,230,548,415,detections\child\20260128_233206_985057_Child1.jpg,standing/upright,23.23,0
2026-01-28T23:32:06.985,file,82,child,Child3,16,0.6749520897865295,95,260,159,479,detections\child\20260128_233206_985057_Child3.jpg,standing/upright,20.37,0
